,C1,C2,C3,C4,C5,C6,C7,C8,C9,C10,C11,C12,C13,C14,C15,C16,C17,C18,C19,C20,C21,C22,C23,C24,C25,C26,C27,C28,C29,C30,C31,C32,C33,C34,C35,C36,C37,C38,C39,C40,C41,C42,C43,C44,C45,C46,C47,C48,C49,C50,C51,C52,C53,C54,C55,C56,C57,C58,C59,C60,C61,C62,C63,C64,C65,C66,C67,C68,C69,C70,C71,C72,C73,C74
S23,142.8150948002681,1357.4990895510582,34.905262722986755,530.148681172636,1759.9770320657651,28.793480768645217,33.174257267886844,75.54129390299649,4.980826341386467,1580.6815686426894,79.0843290784892,2334.0246406332544,166.2717476014937,1300.9482435227849,53.129179235017325,1364.5527025710428,112.7391497011489,617.0408749504359,1453.9983382772614,1844.3250067436215,1620.4478935482248,1510.6402955743426,79.43735346469902,2000.630470349106,1163.4798127984411,282.8913383196492,0.1142491935572569,1454.0732498733958,68.33405441001048,1299.6269027409526,1828.6454386233988,89.14520668979088,1580.5219296038165,71.12365165903866,0.13248129600951503,2181.4567122358453,0.005821702900008858,87.80978116561488,1843.592484376871,1377.5431625991794,64.66389454468803,53.13091071883238,112.29102160217778,1883.404731411952,112.17582899037801,6.184304150745934,1767.86855708425,1533.4551820797585,53.13065197768916,1295.2492812522596,1856.1118042781172,1115.7150082810206,2088.9329550535326,1578.9821484392899,1510.6685650095187,2061.341452862705,78.14946371597397,1899.3023627643986,1580.6776939744782,2061.8125571334795,1163.0599044753455,61.59256808721332,0.013117475689922019,883.0898073867143,2318.123124320482,1457.3950643309574,1032.255695120967,1031.415499713057,111.13780097244623,55.38511184845577,87.03924072818165,1115.725067084592,0.13550814219353272,2001.1250033869264
S24,62.41565579782991,30.274847721918636,1505.5292825728236,1571.266124729446,32.97608485663955,77.30962359943582,1363.7824516164894,753.8264097124516,67.35159158414926,386.61358379003576,191.0285809875511,1100.6410193605996,1123.720186561637,77.15594982346975,1275.303639252736,1575.5198155964956,1150.7292461477668,1169.493525224521,606.9808547178475,451.01259714523405,29.64124995465358,38.53716892432395,34.48414215018346,61.142187380232684,1842.9256529654124,61.39939241223132,1446.5123045539697,28.915267671565715,89.0559746289443,1387.0679142675394,470.79223129780337,1212.9309109132817,386.2925232664597,721.4858100083636,1239.9016241440545,635.2782742939978,1239.9022419273836,21.46665875288784,450.43059425821366,34.16403788612253,1581.8354371134585,1275.2964315534086,62.900870329021444,432.4925747217998,1321.0189787152094,1322.401456935794,1079.7802912561065,700.7618178222758,1487.7808575583686,808.3501347051761,703.3832502614249,70.84905958372569,32.13458679172601,498.8663402360969,808.9651221311633,51.43650218082309,20.43186152561298,23.03391282869612,527.9624216478909,51.44210648045508,87.7876422247938,672.6085106193871,1240.0391163367196,454.97348254555436,44.724326378007746,37.687158552915896,329.7567748653977,384.78678077846416,1100.7920887705693,20.516687198989395,22.38326406318659,1275.2391665524015,1446.5566853716416,1284.3997961539944
S25,116.8473962979329,1287.1596883742113,2090.5788514149,2246.5546821848125,511.65420319558154,102.93815642228469,1855.4059260686392,1295.5611600949944,116.09519785320326,826.2836739763336,52.28599453314278,0.5224571893249738,116.83921757846868,700.0167223153779,1717.0091248811889,1179.83306262937,512.4767435628482,1924.36412912287,1412.8391535514309,963.7057630421696,826.9983534263225,1178.056769987426,57.67011611512253,0.5787101401723244,65.83121571434728,2202.929438565039,111.15828565015319,1412.7959151287005,1083.0600358409715,818.1925531838242,851.0368300938806,116.06303499435484,826.3431562318316,65.98404482473666,111.1556091758024,533.8404508772969,2334.243232075326,826.3222266487082,964.4299339278749,60.56846818416627,1183.825323444887,1471.6923145242397,2319.954549394688,802.3605787848867,110.48052146592958,1987.7345093209817,17.23999863272536,64.3818338914499,1716.993537764246,1373.8729280362618,48.952686050460805,1717.0119334787307,611.0173989748193,61.19492494188058,1178.0197892460749,311.0152415996015,1194.3718819771682,901.590660599751,61.32623047262823,17.25697395107082,65.84665500943787,75.62341772985066,2000.6959336996294,74.80791366552891,16.64721869892437,1183.6231837468158,76.1432952943779,1599.7874514543805,0.026745446202123442,68.98878225253553,993.6259419252456,1471.7251167363218,2000.7974291713779,0.40089131443690584
S26,1365.6239738832626,1037.3826906025108,733.7721170795137,866.6079465517141,1760.6803453632306,782.2321004735279,862.1963053264068,936.0745064192693,1299.6498132384797,1309.8326981118403,82.16851672574458,1184.5488270412832,65.02944887558503,1416.9261106857575,402.0816807299224,7.719425515411454,925.6554477915979,791.2130587868228,1240.915928528143,72.78308368806377,1133.9533430190954,1034.8894195603173,53.90532515098863,1184.5949773368095,1.260588153808126,1086.705368068715,64.66754813121422,59.07943256951518,1668.937855307793,1419.3382251704456,70.48552894194911,1299.5341433601832,72.78957814314886,1123.3462412850486,1358.0281244789219,1464.925612046028,1164.0413541131659,1310.0863623640842,1528.589633694729,1130.303593314454,1.5409183906903645,22.33718339341184,1256.4925586622362,1481.2217799734353,1465.7411759552206,69.79779516097592,1494.2407296810463,1026.4002073332467,402.1210924414149,1035.809221944833,51.802480049591736,22.338812010911653,1441.4567741513777,60.19003825034225,887.318051246321,1744.0620608263494,68.16342512812659,1542.722734954029,1229.9651702150406,83.02915891197996,0.069461339133865,52.10024606201444,1357.977902515906,1845.6450871236862,1318.1907326800422,1070.3993794764783,1570.501614976977,1571.228200431305,65.80557809312543,1874.1758724945562,1269.0611299679465,402.1320596876937,1164.0231600207342,1183.8124409315187
S27,429.5849757324162,1315.942081191785,217.30367884092246,0.06505146147240716,2227.092794151428,84.00415603182326,226.1438753300219,59.89138696051255,384.3735177727704,82.77759974129513,1701.6820708506827,2246.312381777857,429.60175642472177,1598.872007357941,506.51484135966524,871.0207430882831,1851.2671793939978,223.84292555399108,58.11338397983217,1490.3430125057066,78.1509819770391,1164.6374477427269,1347.4688402078327,106.97013283564974,741.2743779159681,348.18919170367417,530.2245667587422,1220.310787254012,1624.5055074928912,1598.88416974933,80.49757177011591,448.51647883514346,1738.4743501864239,56.80430466875948,454.5037920491846,2002.168687927979,454.525137019294,1738.4275369332195,1489.8462801079347,61.64336163782941,866.0378004735155,590.9705409273273,613.1635879160161,1740.923799670245,612.9994680294902,29.20820245900389,2569.5155811747277,1180.62319523774,506.54789249482917,1165.4923955814093,1270.1314985925012,28.13994680280317,1847.087003449485,1149.4274987540796,55.467137760006736,122.309315065008,1278.9072420631092,1543.8804083460288,63.04163909890858,122.31780418252211,41.165199282122856,47.69975742579033,25.25078738290228,1196.252201987927,108.66902571214496,1344.4089072120619,1200.0022801871376,1199.6385622775222,2246.240739085712,71.9065992972681,1689.9619689931478,506.53243466934146,530.2552678767612,106.92750771896888
S28,1505.7159655686899,92.29172551094057,59.13416824131714,67.73907846726749,39.256673068584035,1419.1601814009955,1159.8269770196196,9.379557276629752,1583.3194954026742,288.4826731530865,22.04927281480669,1021.4473208330666,1290.9099388110294,1936.3622787273848,1025.7493246528086,60.10440224701522,668.1844426957581,1211.041752865173,189.68395510873324,336.9898978834616,196.53185951919224,13.56433068464623,136.8944955993689,56.743487484524174,1086.8507515573967,1200.4754062228144,79.61686865332155,189.6556500964552,688.1571633529863,1936.317540387513,241.20793618184558,1357.8091642508602,288.736211836138,199.67363464609278,1672.0129492419062,594.5031459894504,1433.1689237743503,16.036265937422435,16.029935217387077,153.82180127446622,60.489707362932435,879.1939651061796,76.03710164301792,323.0603435174417,1368.6683046105159,1370.1881745250712,1232.0674241733032,13.295168281343349,1025.673769806671,283.8319662667248,12.480946649776993,879.1954867727482,35.10473579249444,4.450102981119279,243.92840748800748,1056.976753546895,163.3922996432779,18.611543092203114,86.34249320977398,58.710990215566135,60.412280470567914,363.1442109209673,1433.2950258280925,52.063049670672484,771.5477729702994,9.562037376349,462.4133901830818,540.6792029099466,1021.5967625020493,48.323701763342214,241.01410906037728,48.841922947549335,1433.1584480228792,56.73282213704782
S29,64.51165280554095,162.40164287500545,46.186290279840584,1163.98883422929,1100.1094860662593,985.6565981638611,43.10801384271951,4.456621708784876,67.12904488236711,531.638556532281,625.3356976577112,1374.6180007460541,64.52720130375755,2180.743965095835,637.0326803673769,882.8151006037181,889.0862638316881,46.01796181452582,10.089143133972598,29.555726307270263,409.85583730024024,0.03671824405908745,8.696632171623326,1374.56043716264,1034.6033770238068,1227.6274121024628,1510.4668405905857,181.3854809329935,43.431735047831815,1869.906874998826,26.887476555802067,1208.9383266534303,29.550242536048913,4.253564192159049,71.9297839195525,718.3924875365183,1510.5480086713696,620.4529861591637,531.7175249338314,6.385688708712491,49.38959452525581,637.0140284916614,1471.7716885748414,602.3319419511882,70.08188924839088,1473.420872407755,1488.5170390108544,24.934279019457623,35.38708436759854,0.6246266620022051,16.50254623639357,637.0140571597984,864.7400917683608,11.390037468823502,0.4714706140461159,1276.8658973004553,20.12564694196368,672.070189272995,177.3979570484323,70.92413071804458,1035.210255604609,223.23340974921393,71.93652180842005,1238.9030884510485,973.3757525799764,9.11870840266339,604.9982811396126,606.098628266457,1374.7689808744808,1194.0024923916994,564.4633566759053,35.387361397321406,1294.740097566825,1177.8089233859034
S30,5.899453041325544,1542.4090102802431,633.0810330694501,465.9307664524444,1721.6967658823712,621.6415428378939,32.86398958685108,1328.9255034462794,4.629461943273438,1536.1075992558126,76.56527001943353,2355.2276421453303,123.549283217734,1544.3877425324813,53.38791373933291,1393.3408722560457,2353.0122094623457,522.5799444734187,67.2255297832782,85.3484070826323,1580.3819263043738,1477.5680235731181,1397.3904470913983,2355.2558678442438,66.01691648717697,253.42349641458793,45.40536789626166,1411.820469778879,1185.7545837452676,1542.702557551204,84.64668759506866,4.618063639535318,85.3301641808042,1456.2428997269744,45.442670305105565,101.36347335429484,45.44539951581083,85.3332633920543,85.31357669457671,74.72994127802929,66.05009780583615,961.0133358810507,72.35675448502322,1832.0300462982052,72.22473769663537,83.64408161121925,1759.9266405143112,1286.4142753793108,53.38916671647221,1478.0047233021098,86.71845697472035,960.9830356892486,1748.56550967751,73.11930917580608,1477.5801985025673,1758.9681807912204,1364.6242097315535,87.94599271566706,1318.7437414130077,1759.376989620828,1187.9083548789665,1258.0452755126514,45.58474333745181,843.3458722710069,1952.4007618096477,79.31400790389998,988.5249118105488,1152.2870522492199,2018.6769474788916,956.9217195892064,1776.7554180093864,960.9888349266434,2.52483073556095,2355.955032518744
S31,1094.4523296151285,29.986084631146305,1261.6527340588893,1535.1400684417604,34.70688842143403,1587.9460025212713,1139.4830274502447,640.4524942617801,65.73542866836412,22.53643730817064,214.63263420066625,1319.8921854180946,1094.6935696070602,1412.0851604339987,1255.1966537822632,1827.570798939344,1176.3746636903002,1139.1408333922627,28.234298688922014,473.2567759758248,546.2601131505851,684.4743408109883,619.1715243280415,62.84747133396627,1832.0660954390105,1074.6223149998157,1414.4316282695902,508.42715892500837,105.21473978719015,1645.3345086591705,23.30533436034105,65.76918936076433,472.90754447767506,709.8125638395397,1212.4046969671565,661.3381063301383,1414.4734268576515,473.02721194762427,472.64632138917835,33.91302632597328,87.36556441795166,69.73280543879335,1289.6934414577945,526.092361302437,1105.5352210359606,61.48564410707578,53.13104183420877,38.47600391278397,69.72969041221093,797.6469860392518,709.7399370498433,1255.1760751305749,608.7747452076891,576.1541692204358,38.01138932593123,1116.1288575882218,20.555352947648526,509.25911322105827,522.7465292582117,956.7858143040256,1570.8533982354143,654.260135007817,67.3635184624666,517.4617276940784,46.40367894542549,790.7978106821438,301.2404324740431,301.25757837683074,1131.4876729444852,424.6946579142747,418.83659920456887,69.72957222776057,67.35604702775943,62.86684204432347
S32,1354.5573140289866,9.034708575098357,831.1160979471883,1163.7195547683689,943.1903741168514,1149.656960319386,43.09542844858569,80.45660072780151,1208.1441390920538,620.5235473032706,625.5518555835539,65.46805082470964,1354.8838037745033,1869.41833811806,742.9356050740389,882.6470156474298,42.345487436737,46.00571725346204,10.095821760277847,29.56899139945761,410.09162380680135,0.031114323000578464,182.9003506079777,1178.3755890892228,49.25741431151365,1227.425334962345,1294.512758619303,211.75664634807683,781.9464314921636,2181.803077036764,26.900758186156846,1410.2195176925438,620.8336413004067,76.69758198778919,1294.5630039122484,39.923363466833344,1510.3460542441824,620.7315397900238,620.6156454018859,134.37950670386775,49.380195632398454,636.7832983347117,1471.602076095805,28.69580953494352,70.07381039504973,70.15481326094981,70.89450630420899,1.1926493782949468,636.7367845412703,0.04183561273402123,297.2298620427461,742.9138767803154,1009.1415547035302,205.23411346119178,0.3717904833477527,1489.9445251196546,20.13785570927725,672.3500678318973,9.867588386825682,70.93687380106573,887.1535624211847,191.21457670987652,1510.4649762523316,1239.0128483592696,973.5959646449127,191.7181326392604,518.6354177029308,519.5783681081439,1374.9800230234935,56.86428283248723,26.892487156687398,636.7417692163177,1510.3281554321202,65.44387208432266
S33,1003.998144288505,219.78154142117486,909.2513020918259,1072.4235464378787,995.6400186860587,51.38748708895387,810.423680861383,260.7013564910773,1238.5001895920404,31.72693932055452,33.17108657336279,1321.5148835553928,1171.6701071806945,108.53779028451008,37.350753972238316,1158.0595140530222,51.6091827133294,733.6533489567225,6.999813648933245,31.74661489697355,503.87947302634166,215.33449223450563,15.962207166867541,1321.4555039364263,1161.2755007005694,903.7096038928211,63.51713048056477,125.92709610654074,38.5093955595632,2278.53064600078,617.0365194537569,1062.2285174100632,31.735311325113077,163.10286369421598,1143.359205144928,953.5068169579977,1333.9393239546014,31.73258716983055,666.1348567543153,274.4255810660051,55.430883439598155,784.3544008687493,1278.9991149408356,31.789352171058585,60.90312432503274,1280.7133224814916,1583.0379396790377,239.20010499279553,784.2908476546896,184.45688440816036,529.3907105145678,37.349618935109845,51.5180700122014,12.855036551797303,10.24640772231427,1584.0429081720365,424.1820529240761,624.1317242018702,258.80338263339104,75.42262373033638,1161.7922453841309,70.11972790667645,1334.073768014168,1061.6718620494446,59.96063066402714,323.85472169524576,421.85280790542646,422.807999782748,1321.6580379777317,1038.1216722498095,528.4845122738236,672.2491345168144,63.52019393342354,1541.387597099648
S34,142.79724708498395,1357.4666829189255,628.1980041637208,25.239648035820057,2053.4010585068904,28.787911327542304,33.1693720634899,1359.696957001275,89.58132995605659,1580.69780981598,1423.5541850502013,111.14771760925518,142.50079763295903,1517.8470104296723,53.123782527034734,1169.5187229473574,2367.4211029924086,528.8053421144265,1453.964086214529,1580.8663039788792,1620.433094316528,71.93233831213259,1429.8304590289551,2334.146338121673,1357.2790199052176,13.468096005436253,0.021601931582341152,69.23995067937267,1230.067407376112,72.20503498176541,1567.4185389647594,89.0713058042034,87.80767954586274,71.12127613564309,0.0036113047952113704,103.88049914379391,0.07973690978998804,1580.5923430002686,1843.611486682004,1377.5012087728182,64.6584657444749,53.12551401751615,112.35875746228986,1883.4169483370074,130.95076009347537,111.3859868306542,98.2203700044167,73.018708137763,956.2545970598799,1511.0630836987245,1590.903635246229,956.2300099641849,1790.5829883589317,1353.3874290989268,71.93368633575591,98.16456586445257,1406.6867582848834,1899.3273346579495,1354.8365752226816,98.18699921104252,64.60900681548873,1293.3892884865802,0.21255773597056946,49.06473240539793,110.39181216229223,1457.34555529996,1032.2642432091986,1203.3281548644004,2333.9712071275253,1163.1745369351381,1566.7145242526967,956.2386333816912,0.08119412018911634,111.17728862951266
S35,4.798124102869136,1277.4899666100541,30.657601900016516,386.4940564848656,2061.477406583503,454.6488095082055,511.9925443753864,1274.8611511461152,0.16432108999036987,1526.512667248588,76.99526841059499,2437.4572430608537,100.48618283463347,77.18934492949309,879.6985403159714,1308.8059195021247,1942.308415473006,24.6251041178198,1167.7322525868096,1781.172531564935,1547.6755054078374,1409.7435415297323,1346.3015578819882,2437.504786601408,1302.0085842034462,183.61961547593182,4.939233257653533,64.87688614074511,67.26861619432312,1388.1174812612567,1507.9492838184142,3.339153477213305,1780.7958435091439,1196.5221332304327,4.941840948434286,101.17875284633762,103.8038323125916,1780.842222795714,1526.0887885246964,1509.6786295187821,62.04042192900481,48.87385681837444,7.785838554980942,86.44795386150538,163.3360248850494,140.1407066502082,1840.5906919653646,1432.2845050208707,879.7210226411619,67.15497783710451,1755.9154686135562,1026.3156223091742,98.93857059741563,1276.203958389766,1409.7812170905834,1839.644745544259,74.49069563091287,1577.0701265066716,1488.4828488985836,2146.729836061913,1115.635561229777,1194.4508201884687,89.05076211536185,1039.511462520797,2334.4540979001195,1600.1574453010612,975.714879352813,1137.4268496690968,2437.321229159901,1003.0622493778379,1507.2677123907563,48.872491872592875,88.95646132379177,2089.7588487458174
S36,1981.8267397879783,29.387875559762644,1463.724497295094,1911.8791984032016,345.1630192393548,1887.7575745596953,1655.0556299701436,658.1969882997661,98.78137112596335,301.4298772959782,436.0061622354329,589.3051127376278,1982.1631222926892,1435.4754008009345,1395.6374325409577,66.48738558350152,421.60026129938143,81.66065111322793,733.7062489213216,258.2319058531425,13.561736571616958,750.006928017479,568.1092174183165,687.4401038288129,1403.9483309836367,1628.2781870744805,102.07532154226502,733.6986035132309,36.67603314797702,68.37661709914897,315.045203993856,2075.2140526810244,14.364481569251138,34.858503346121246,102.07781184471546,77.38646149079337,1837.4089180774843,258.49573463162983,14.380618726592504,534.8740063871348,1404.9047808044263,66.45736115075121,1743.2371779428333,260.16225830998786,2033.8441090235037,1744.6670907227954,739.5640367090964,732.9906567145274,66.45590854856678,749.192956434275,20.798180227743423,1395.622853632935,14.573628530183422,605.480995702061,642.7308622893455,740.7461251658233,436.09173791375855,251.82782748748207,526.159983403181,634.6782380228883,66.88704650542275,799.7753350561143,2143.8068753279504,1051.4908716615626,388.73091253377044,487.142436123082,939.2936720935201,940.2685372492132,687.7044633308158,1100.2872133250144,315.86174524841175,1196.217962950737,2143.639383344136,589.1490323290626
S37,80.27421758584842,20.96255545575026,1347.0166905769815,1737.020647273557,425.0187472213459,83.08524387185122,1265.2512122444266,454.2878044439376,1782.8451408952826,0.010443795459265747,234.55641890602774,963.993336478482,1445.217047613837,1384.3194633116605,1162.8274944287125,1303.5391616715128,706.2469334724199,1517.1534544034969,445.00162101720974,0.4750716258923547,9.779315201925106,620.6799220513655,452.8971645133702,963.9037463058221,1309.4864730364286,1387.0510363536634,1580.5295782724822,24.726472849819825,438.65729655634095,76.8840736206478,47.99888823540775,1783.6390150139212,0.0188118036630335,485.60712987843846,1580.5727765433403,344.38684063951945,1580.5797185905453,0.2763032648021312,0.3723404921891985,23.20288484078716,72.83421400074207,1356.6069908443826,1484.6831220552162,54.49851527003877,1732.1974103208017,1486.1142189438742,43.75149333793005,29.19990799329275,1356.5576487063386,619.6708965619607,441.0030848153132,64.60055770247202,19.846725837231308,19.283600516880114,620.42118826956,919.7371354925725,11.766592697806502,64.7987784799774,20.377436599817933,43.79033789591781,72.78267338071124,635.3807788353837,1580.7202829297216,974.7473771576759,538.3067819282218,23.472248446682638,642.4148736986745,30.634776077444258,45.913326825321846,860.5526522402604,2.6699080109320414,1162.7704961253328,1844.0068544310957,826.2569189341602
S38,994.2358176319176,847.3655068902609,72.22080186271265,1302.7977578440746,692.9090259730925,1362.3010020054658,1366.5883568109139,45.85812168992349,60.09169479096773,678.7390711702337,444.48160573102246,66.62170862891837,1160.168649129884,1517.6220056681457,1605.3653783761577,96.29262307482188,64.88353471424848,1152.4960908270386,37.80592232265029,32.31682677949348,734.7756771242867,861.6516122813915,45.0022470921048,1398.964599604793,1736.0061602845185,55.777791860442164,60.627241985172084,680.7240791100294,170.99885657046121,1515.0815420287556,33.48742075215866,1082.1660611054808,581.433199719021,784.4916760878123,1273.2024915097456,935.4336044468943,1273.1981501022574,581.5477645726485,32.29178530014986,930.4721409304605,1738.3872691370354,1376.0282318398297,54.416470264337796,34.90281515607049,979.6023962072211,54.477259517409,1123.1144240764877,872.0441582796016,1605.2999113793492,860.9342692812979,1054.2585345307637,76.44485531448233,39.04648317017694,794.5564459001724,861.3878523484632,962.6942203495407,657.8385573512171,703.4708467678871,39.412096091496224,53.49464274500057,2025.8529382145907,933.1462208639182,1091.4407893181024,254.41869337501163,1077.6717692542659,869.4938695776331,22.070721481036337,396.78197638017093,1399.2115256335721,9.456345120605969,33.45339616630542,76.44253897345372,1091.3200523365483,1199.6312284250882
S39,80.28784763656725,20.971426498288107,1347.1996695533028,1489.0853765735608,23.601440347690545,1495.7282350868693,1265.4562954888083,454.4134803286683,1528.3996341401505,0.09584447992407334,234.7270881031898,963.7053508176057,80.30346576447614,1384.1269614849518,1356.7559313219872,1303.516718751698,706.0041485818259,72.25741393025903,24.73338409737252,0.33546448517565214,9.777683755416984,532.1467642154449,388.30115818151995,45.886464833509336,1309.4651075119268,1618.51473455838,1844.2338193224887,519.488353464463,438.8003189773808,1614.341657058631,2.672694628959074,1783.9267759989023,0.3581587706601472,485.76869634945405,1844.284214517695,16.385641598544527,87.82344339685959,0.013042855696563264,0.5530641025727421,23.21001502275978,1310.993810330972,1356.7308369944274,1732.405760284919,46.569000100183594,1484.9767541353203,1734.0753003077177,918.5348235489803,525.7250214822068,1356.6815088066392,619.8289593060261,20.999698335067915,64.60645572515854,416.53445179058684,405.1630846251847,29.551392157690056,919.4907668749798,212.02051420292483,64.52522094542539,428.12061280840317,788.0148296563905,72.78148727975596,741.5019770970096,87.83125256123158,46.4249443080198,627.742381180968,493.0027135053683,30.60486905372859,643.6176368558963,963.8918773932112,40.9860635904482,2.6761816492802364,1162.8766665952949,1844.2894962262653,826.0100541056227
S40,100.2786193850532,1340.7053799175092,115.38688693970963,2569.551594365547,431.02126895510037,2154.8361293437392,113.94946069878422,1397.0935333342086,1842.1327714150789,43.792614081396,818.8388361705697,17.236471091026115,2105.7966672265507,602.7789548576598,1750.8432870610065,1738.9551986173033,37.2592043103343,2434.182072899224,1231.9793119203587,919.2418665208045,869.4337040189462,1489.8821457446427,62.247571697750246,310.2122526604339,1495.6120896004904,105.33053362735392,2061.688723053883,68.44654252710775,1025.6233748406046,33.48782186672699,46.06219553489728,1841.9930604599426,788.1452603431835,1463.2934067087463,98.17403421290209,651.6874285487179,98.17281766983369,43.78803479407728,788.4207618536161,64.79840478843579,1494.4459235898598,1750.8120121352372,94.63977775264966,43.64652452964814,1987.5964452896355,1987.0831896357524,1.1537743001599068,1262.9818992777705,1750.814322744292,1276.3201710133906,1002.1876693142801,1750.8405197376576,431.1571523178394,62.67924117062717,1489.7155976586837,0.28608694720550254,1166.0252201854798,40.79407821125217,1333.0257864575576,0.22828080709255796,83.10460420462275,78.8331199015132,2061.6283529760294,1059.0450760346457,365.5253182131733,62.31423598820332,1455.2075224025145,69.31175993789415,17.238923366348434,53.56917583835292,829.5420337270833,1750.8301228999303,2061.6534376002046,362.83170877066493
S41,2213.1642298813053,788.3271985067839,1979.0762320609592,1880.6030087788038,13.462097542513227,102.40854838166763,1670.3803679899759,820.4063805710348,110.32681323360146,477.99160033629823,33.32932964959312,407.0018667210265,105.40182922170094,54.05903624468204,1625.4441656518038,1272.5099230519756,412.3000063947688,95.87357738118972,49.26771635263279,26.54057536615159,27.963272402308608,49.86854015671519,867.3016132769415,19.376696187472476,1279.0255105442598,2173.1478343414465,2330.7647217794465,1034.6256856146615,43.0055875726587,54.08619751799044,589.5637590706207,110.35999883105364,478.035074858712,886.2583619581122,110.98985208651064,223.3994652603039,110.9894559347525,26.556635577896238,26.574768078209274,924.6329459717468,1279.003821438254,77.40040059613708,2199.784933455401,532.9359026332016,1885.6482877745552,2200.8731864680103,452.86670323081364,1028.8112057671915,1393.1940579025907,49.83224844785708,614.1428339889387,77.40164888870738,242.09644207382559,906.772609294893,49.862239023067,389.23800678998714,680.4714012503831,424.02349580353837,43.62748284665663,453.7585974312747,1492.7712807718801,1235.5630149856088,110.99598451550652,1300.7696214741723,89.15943009314626,737.4863242905069,1192.56854125339,1022.8932372700336,19.389937709627524,1001.0094231747206,590.277855573464,1625.4094635617746,1997.8204865189985,407.0247448826161
S42,2102.8114451033157,1287.180799270281,1792.4313806129644,1926.1605576671905,28.402648025561426,1853.429076598326,1855.8382265592966,61.69863810667242,2437.78790441908,826.1039927115111,52.269396000942834,0.0012060002634077538,2102.6648073754072,816.4650458674696,81.78875761599463,1180.3729184033525,24.419419336137704,2245.6016492263416,1210.9961666285099,825.8536201168828,964.7883194496404,1374.5478111163898,57.67424575131321,0.07869145442684496,65.86122418565925,2202.4258052961545,111.14656173818346,1210.9592707598038,1263.0926272909426,38.95091447687572,850.8895022507432,2088.954836701653,45.89795434608619,1385.7461367182234,2334.021630793115,29.649780962610173,111.14271665243572,826.1423471217237,826.4742500666465,1272.02092837401,1381.7598879873003,1717.5291473179384,110.45115718104053,44.567376557711945,110.45765894265888,2318.5454872123037,361.4113072330064,1352.174193393219,1717.548291851991,65.42954838958714,881.2703918941735,81.78889088957223,523.3912872372636,1101.4916945977473,65.45259214359196,17.24869760236578,56.86812594643427,901.3677419558685,61.32651748145774,361.7679568564633,1185.779978520653,75.62808661654118,2333.8993518854936,1570.3600693938854,349.24488689354837,56.36949435936055,1370.3386008725593,76.16694992820113,0.18804988226094718,1241.289829506691,851.5317908960592,1472.2006201523416,2000.5864394991213,0.9194817915656416
S43,166.80960421453094,1357.6618353882263,628.3666075420105,454.46433470482685,1760.048947870785,604.7084767579446,597.2405950993866,1359.9005137865465,4.98814921286069,1844.309357207781,1423.6582899077257,2000.4515923575411,7.926844819505158,1300.8041869603146,956.3947416572186,1169.609052181914,112.74511126650077,617.1654383650485,69.2470961810076,1844.50583009074,90.03402089292477,71.94377660169677,1430.0317829180665,2333.9044628217157,1357.3835993998873,283.0702561720698,0.23640226288788704,1246.5119354397682,1230.133108137837,72.19350555531382,87.08718679884642,89.27650187270528,87.81538437792095,1280.3847591780445,0.1827744234347903,103.88703276335745,0.1345269448114101,1844.1862383642185,1843.773314576761,1607.3196538111479,1163.9413927176915,956.4259090680895,112.39083940993235,1883.5890210052105,130.98837035735053,129.985230372637,1767.8051997826362,1314.5429169266533,53.13451466322144,1511.3032530500627,1591.1084529723494,53.13314832168679,99.47840670974134,1579.173519850225,1510.8476051858845,1766.8006048095428,78.15851165738532,1899.4796029733782,1580.8682168545108,98.17802135327759,1356.8935893988369,61.6012873168352,0.007867099234473403,1030.370516758189,110.38934997487424,80.97502428863068,1032.414520554775,57.309682695448785,2333.7293230798045,55.38990478230275,87.0480726431001,1115.8061843924775,0.008542123455101037,111.16576939251534
S44,49.369137562329335,1023.2495572340549,312.21636018314246,476.30169280425645,89.05659415105038,484.94549952983715,465.3054412858131,918.9262581620537,1000.1820342655847,1238.398283807832,1557.8317598469955,1480.2482190891892,49.37385409808764,96.0915002287201,92.58371384959105,414.5616749395823,1113.2286151961566,25.536369823669915,47.465467739435546,1445.2096043681668,1266.8557835304487,714.5372286186235,991.9850648025481,1480.2732484762525,19.61961321261094,914.2110542133066,1085.6586111424583,996.5729198273652,1437.0941313923797,96.20504196139038,66.13475951227677,47.63563383007236,1445.1583515684188,43.09042754513449,51.69948451110787,73.96672862614446,1085.714196404115,1445.0393875784075,1238.5651884434187,824.6440421727116,355.25034229382004,79.37100538588795,55.26656638407786,1214.2495720360507,994.6622493240017,995.17694409592,2070.7402360874826,39.85410682766081,92.66005215755573,39.74566119672805,896.6585996497691,92.60698542089708,84.42339398938421,1070.4081527623346,833.9162402981106,98.65978900869725,59.753428511346385,1275.3371444933211,891.3117838713557,1775.4672291561938,412.06320452620633,682.2993229048426,51.70017358857522,1743.9009117194503,83.62294109284628,954.8226502448613,58.4835661489177,58.504059868422026,1480.2452601840944,1543.4652730213088,1388.806414913214,79.42096787741833,1085.690091691136,82.1934333982278
